gene,test_statistic
ENSG00000223675.1,0
ENSG00000224081.9,2.08983431498628
ENSG00000232857.2,0.140301794057973
ENSG00000263526.1,0.338317069116284
ENSG00000143036.17,5.93230684822407
ENSG00000117519.16,2028.45982970524
ENSG00000235501.6,22.0870101460514
ENSG00000172339.10,76.798302205509
ENSG00000230427.1,1.10555558540477
ENSG00000152078.10,20.2886351433865
ENSG00000271092.5,2.07078835624174
ENSG00000231992.1,0.140301794057973
ENSG00000206679.1,0.375457599976079
ENSG00000226026.6,2.04391347108824
ENSG00000122481.17,7.72896509449957
ENSG00000228852.6,2.62630844443542
ENSG00000287919.1,0.0545494252893789
ENSG00000228504.1,0
ENSG00000230434.3,0
ENSG00000237954.7,0
ENSG00000233907.1,0
ENSG00000228971.3,0.280603588115947
ENSG00000271252.1,0.164973714377876
ENSG00000237435.10,0
ENSG00000200800.1,0
ENSG00000231987.1,0
ENSG00000225923.1,0
ENSG00000234422.1,0
ENSG00000228502.1,204.33487199883
ENSG00000241992.3,0
ENSG00000234226.5,0
ENSG00000137970.7,111.800419057686
ENSG00000223229.1,0
ENSG00000117569.18,107.112792719654
ENSG00000188641.13,227.430062318434
ENSG00000232878.3,1.89342944085629
ENSG00000232542.1,1.68296659163504
ENSG00000228057.1,9.56624006804508
ENSG00000226128.1,0.439590171745639
ENSG00000230718.1,0
ENSG00000235777.1,0.659894857511504
ENSG00000270911.1,6.39345914010064
ENSG00000225206.10,135.969168484831
ENSG00000259946.1,8.29906974603253
ENSG00000284247.1,0
ENSG00000284202.1,0
ENSG00000285922.1,1.45630606856639
ENSG00000233557.2,0
ENSG00000226053.1,4.07827592076131
ENSG00000280040.1,0.675925753426574
ENSG00000162627.17,337.38296835312
ENSG00000117598.13,0.600667827681551
ENSG00000232825.3,0
ENSG00000227034.1,5.98795581046484
ENSG00000117600.12,43.3522209209523
ENSG00000233983.2,0
ENSG00000224445.3,0.140301794057973
ENSG00000099260.11,21.7124387000411
ENSG00000223656.1,0.215328619811537
ENSG00000156869.13,44.1983297959829
ENSG00000201491.1,0
ENSG00000202254.1,0
ENSG00000231996.1,0
ENSG00000162688.17,236.947439985472
ENSG00000228084.1,0.470311611836212
ENSG00000117620.15,182.53276640166
ENSG00000283761.1,2.24609143567824
ENSG00000212248.1,0.377777720565941
ENSG00000202259.1,0
ENSG00000156875.14,4.36915218549838
ENSG00000241073.1,0
ENSG00000156876.10,73.6513114691803
ENSG00000226952.1,0.140301794057973
ENSG00000122435.10,72.44001176007
ENSG00000122477.12,2.434347342811
ENSG00000137992.14,265.212392475539
ENSG00000271415.1,0.750915199952158
ENSG00000225169.1,1.30407219375152
ENSG00000285530.1,0.610551016871699
ENSG00000230287.3,0.713774669092364
ENSG00000224616.3,20.0840888173874
ENSG00000137996.12,499.040870299083
ENSG00000207750.1,0.80856629193001
ENSG00000215871.2,0.470249222813725
ENSG00000223906.1,0.140301794057973
ENSG00000079335.20,24.2942626216155
ENSG00000234332.1,1.29965376564416
ENSG00000228086.1,0.280603588115947
ENSG00000181656.7,0.144364982172697
ENSG00000213421.4,0
ENSG00000230402.2,0
ENSG00000285525.1,0
ENSG00000224685.1,0
ENSG00000162692.12,239.085581613304
ENSG00000162694.14,287.194084018207
ENSG00000273204.1,0.129276208332975
ENSG00000162695.12,478.196329411291
ENSG00000230946.3,4.715050275892
ENSG00000117543.21,134.663971004871
ENSG00000235795.1,1.00354942858843
ENSG00000233184.7,36.5630958839602
ENSG00000252765.1,0
ENSG00000271578.1,0
ENSG00000225938.1,0.17293137963835
ENSG00000170989.9,40.3058336373286
ENSG00000228399.1,17.3406541124111
ENSG00000173810.9,0.965316180369283
ENSG00000231671.1,0
ENSG00000226715.4,1.25414359442383
ENSG00000252530.1,0
ENSG00000183298.5,36.3013253681025
ENSG00000118733.16,0.280603588115947
ENSG00000252717.1,0
ENSG00000271277.1,0
ENSG00000162699.5,0
ENSG00000233359.2,0
ENSG00000230864.1,0
ENSG00000060718.22,1618.28043425918
ENSG00000234257.1,0.478618863174258
ENSG00000230759.1,0
ENSG00000224613.7,0.370419144999265
ENSG00000222069.1,0.783894371610107
ENSG00000185946.16,79.7426038101117
ENSG00000240038.6,11.0334435514722
ENSG00000236085.1,0
ENSG00000243480.7,0.285510711351767
ENSG00000237763.9,0.219223096957287
ENSG00000234441.1,0
ENSG00000174876.16,0
ENSG00000227408.1,0
ENSG00000187733.6,0
ENSG00000225191.1,0.235155805918106
ENSG00000215869.4,0.0394606514496569
ENSG00000228347.1,2.83054879475847
ENSG00000285981.1,0
ENSG00000225036.1,0
ENSG00000230768.9,0
ENSG00000227850.1,1.82615969920749
ENSG00000237897.2,2.03472126333116
ENSG00000232952.1,3.9953476626188
ENSG00000233047.7,0
ENSG00000237480.3,0
ENSG00000230932.2,0
ENSG00000270342.1,0
ENSG00000270976.1,0
ENSG00000233449.1,0
ENSG00000232551.2,0
ENSG00000237460.3,0
ENSG00000198890.9,97.0259493604191
ENSG00000162631.18,34.0768703838698
ENSG00000224550.1,10.7591237946394
ENSG00000134215.16,20.6196311299927
ENSG00000275455.1,0.140301794057973
ENSG00000230489.1,0
ENSG00000226822.3,0
ENSG00000085491.17,360.696038810658
ENSG00000260879.1,0
ENSG00000280186.1,1.15736563993024
ENSG00000196427.13,0
ENSG00000238122.1,0
ENSG00000241361.8,0.42090538217392
ENSG00000243967.4,0
ENSG00000238118.1,0
ENSG00000224698.1,0
ENSG00000186086.18,0
ENSG00000283354.1,0
ENSG00000227832.1,0.713774669092364
ENSG00000226483.2,0
ENSG00000162636.16,189.840988672462
ENSG00000162639.16,38.0062643184828
ENSG00000285923.1,0.825119126961583
ENSG00000134186.12,413.361664955515
ENSG00000143107.10,0.590807256164574
ENSG00000232971.2,0
ENSG00000116266.11,314.25028654421
ENSG00000228076.2,0.235155805918106
ENSG00000162641.20,1.69224283501303
ENSG00000203897.4,0
ENSG00000121957.14,122.902774264366
ENSG00000121940.15,177.430488689662
ENSG00000085433.15,186.793096651273
ENSG00000237349.1,0
ENSG00000244716.3,32.1458591017481
ENSG00000228665.2,26.480743413624
ENSG00000228054.2,0.164973714377876
ENSG00000197780.10,383.08944004773
ENSG00000273382.1,5.6672418769693
ENSG00000215717.6,313.638239314043
ENSG00000278249.1,0
ENSG00000270066.3,0
ENSG00000251484.3,2.76918836890202
ENSG00000179902.12,0.17293137963835
ENSG00000116299.17,12.3877863991252
ENSG00000031698.13,1425.61582420043
ENSG00000143126.8,51.3255791727981
ENSG00000134222.16,65.2321547138178
ENSG00000221986.7,0.72698904366623
ENSG00000134243.12,1216.50997461717
ENSG00000143106.13,777.769600453938
ENSG00000143028.9,5.82184357367832
ENSG00000162650.16,17.2901813460875
ENSG00000174151.14,93.6391241312259
ENSG00000181754.7,39.8849632045934
ENSG00000156097.12,1.15009048976301
ENSG00000254942.1,0
ENSG00000065135.11,1163.6208449918
ENSG00000206832.1,0.99437825720831
ENSG00000225113.1,0
ENSG00000284443.1,0
ENSG00000134183.12,0
ENSG00000116337.18,214.798659224555
ENSG00000228703.1,0
ENSG00000235045.2,6.35639364868169
ENSG00000168765.17,112.906314443092
ENSG00000213366.13,32.4320404889688
ENSG00000134184.13,103.16849929112
ENSG00000260246.1,0.424822476992842
ENSG00000134201.12,10.3903191363558
ENSG00000241720.2,0.470311611836212
ENSG00000134202.11,214.285722209648
ENSG00000198758.10,0
ENSG00000224927.2,0
ENSG00000228420.1,0
ENSG00000235005.1,0
ENSG00000261055.1,0
ENSG00000184371.14,444.092848303456
ENSG00000168710.18,1240.81771370416
ENSG00000143093.15,190.005215972926
ENSG00000258634.3,52.467580984658
ENSG00000156150.9,0
ENSG00000258673.1,0.10490433072304
ENSG00000186150.5,0
ENSG00000197106.7,6.8525023150142
ENSG00000227091.2,0.235155805918106
ENSG00000235526.1,0.479371902282221
ENSG00000224965.1,0.17976244550763
ENSG00000116396.14,29.9144056673745
ENSG00000282852.1,0
ENSG00000200536.1,0
ENSG00000227963.1,0.474012368218481
ENSG00000162775.16,80.0854483927266
ENSG00000224699.9,9.87961780173216
ENSG00000168679.18,113.207765255707
ENSG00000273373.1,12.3778932407659
ENSG00000134248.13,474.392668516725
ENSG00000143125.6,0
ENSG00000270380.1,0
ENSG00000282887.2,0
ENSG00000283999.1,0
ENSG00000240194.7,0
ENSG00000235407.1,0
ENSG00000143105.7,0
ENSG00000177301.15,3.68068529445035
ENSG00000259834.1,0.42090538217392
ENSG00000177272.9,0.701508970289867
ENSG00000199710.1,0.0503549054336612
ENSG00000237415.2,3.42889551746545
ENSG00000232791.4,0
ENSG00000143119.14,1.12241435246379
ENSG00000261654.1,2.42555886695818
ENSG00000232811.1,5.93858773099294
ENSG00000121931.16,73.4000559336295
ENSG00000273010.1,2.07788773950807
ENSG00000225672.1,0.164973714377876
ENSG00000252760.1,0
ENSG00000156171.14,180.724079466238
ENSG00000134255.14,83.0930438827465
ENSG00000272982.1,0
ENSG00000273221.1,0
ENSG00000162777.17,10.8116624199271
ENSG00000064886.14,0.274072564956634
ENSG00000236040.1,0
ENSG00000203878.11,0
ENSG00000134216.19,0
ENSG00000229283.1,0
ENSG00000232240.2,0
ENSG00000173947.14,12.0418335890708
ENSG00000234020.1,0.701508970289867
ENSG00000236012.2,0.0545494252893789
ENSG00000227179.6,0
ENSG00000085465.13,2.88248686702007
ENSG00000260948.1,4.83095796535304
ENSG00000233337.1,2.80773844391667
ENSG00000243960.1,2.49519203760501
ENSG00000116455.14,203.26636875126
ENSG00000199890.1,0.585879096551796
ENSG00000116459.11,1096.58450490712
ENSG00000143110.11,1.17820389083066
ENSG00000121933.19,0
ENSG00000200360.1,0
ENSG00000282608.1,0
ENSG00000116473.14,687.44468838226
ENSG00000231346.5,0.762267103997382
ENSG00000215867.4,2.95386978304851
ENSG00000201028.1,1.80300693816081
ENSG00000197852.12,314.97109044049
ENSG00000227811.3,1.92408223296935
ENSG00000284830.1,1.71752802101146
ENSG00000064703.12,232.445363379913
ENSG00000171385.9,44.4901481663776
ENSG00000232558.1,0
ENSG00000237556.1,0.338317069116284
ENSG00000231437.3,1.34455116107344
ENSG00000231246.2,1.80287560641981
ENSG00000234388.2,0
ENSG00000238761.1,0
ENSG00000143079.15,708.863232552706
ENSG00000283296.1,0.8548295022583
ENSG00000134245.18,56.1149882936093
ENSG00000273483.1,1.00525612847858
ENSG00000007341.19,104.431562170118
ENSG00000116489.13,1202.6373157794
ENSG00000235299.2,4.4717127167892
ENSG00000252750.1,0
ENSG00000155363.18,220.914151480859
ENSG00000225075.1,0.140301794057973
ENSG00000155366.16,981.234271620484
ENSG00000271810.5,0
ENSG00000155367.15,4.5435022302353
ENSG00000261595.1,0.0789213028993138
ENSG00000184599.13,0.414374359014607
ENSG00000234790.1,0
ENSG00000215866.8,41.834606549596
ENSG00000224167.2,0.610551016871699
ENSG00000228040.1,0.280603588115947
ENSG00000155380.11,714.214006049888
ENSG00000229020.4,1.3764657316765
ENSG00000226419.8,57.9763935079148
ENSG00000287807.1,1.48929940034194
ENSG00000238198.2,4.61121050275238
ENSG00000198799.12,202.231018645309
ENSG00000237278.2,0
ENSG00000233839.1,0.628022300323769
ENSG00000236887.1,1.88346282626669
ENSG00000081026.19,101.429617316202
ENSG00000232499.2,6.53379450228275
ENSG00000238256.1,0.0545494252893789
ENSG00000116793.16,246.216865484673
ENSG00000232450.1,2.46820681722476
ENSG00000081019.13,133.166805348913
ENSG00000231128.6,0.235155805918106
ENSG00000134242.16,15.3129065517553
ENSG00000226167.1,1.03331299612391
ENSG00000188761.13,2.52018562258191
ENSG00000134262.13,83.9735841341173
ENSG00000118655.7,102.967759620675
ENSG00000235527.7,0.0940100767390358
ENSG00000163349.22,581.350348298777
ENSG00000116774.12,1386.0991479371
ENSG00000270780.1,0.164973714377876
ENSG00000282048.1,26.517039076957
ENSG00000134207.16,30.1648857224643
ENSG00000232895.2,0.140301794057973
ENSG00000273698.1,0
ENSG00000271419.1,0
ENSG00000197323.12,549.114130576469
ENSG00000226984.1,0
ENSG00000225650.2,1.62960119439991
ENSG00000201114.1,0.259848762614966
ENSG00000236480.1,7.96279875415687
ENSG00000116752.6,217.68721698643
ENSG00000175984.15,120.526100561488
ENSG00000116748.21,0.259848762614966
ENSG00000242769.3,0
ENSG00000213281.5,830.07055652579
ENSG00000009307.16,5675.42627484092
ENSG00000201900.1,0.751863875723529
ENSG00000052723.11,313.346819556073
ENSG00000227970.1,0
ENSG00000198765.12,1.3204296275221
ENSG00000134200.3,0
ENSG00000134198.10,32.2452152295903
ENSG00000233730.1,0.280603588115947
ENSG00000285698.1,2.58570880016551
ENSG00000228035.1,0.340060136641146
ENSG00000134259.3,125.903976225009
ENSG00000287103.1,0
ENSG00000226973.1,0.089815556883318
ENSG00000274468.1,0.0503549054336612
ENSG00000229101.1,0.0545494252893789
ENSG00000232185.1,0.470249222813725
ENSG00000270631.1,0
ENSG00000239984.3,0
ENSG00000207502.1,0
ENSG00000173218.15,251.311026936601
ENSG00000118729.11,0
ENSG00000177551.5,0.982112558405814
ENSG00000214204.4,0.845596527425768
ENSG00000228127.3,0
ENSG00000271143.1,0
ENSG00000163393.13,34.4502577615875
ENSG00000237993.1,2.19870494929213
ENSG00000173212.4,0.962053953571202
ENSG00000235933.1,0.0503549054336612
ENSG00000221040.2,0
ENSG00000287217.1,0
ENSG00000163399.16,1099.15465727635
ENSG00000203865.10,5.18191328196179
ENSG00000212385.1,0.0503549054336612
ENSG00000233154.6,0.164973714377876
ENSG00000230381.2,0
ENSG00000200547.1,0
ENSG00000224950.2,0.625377127229432
ENSG00000286276.1,0.338317069116284
ENSG00000116815.16,45.7840837271489
ENSG00000177173.5,1.02272242691984
ENSG00000264419.1,0.140301794057973
ENSG00000143061.17,32.4239844069306
ENSG00000211543.2,0
ENSG00000203864.3,0
ENSG00000231072.1,0
ENSG00000223489.1,0
ENSG00000116824.5,0
ENSG00000225079.2,0
ENSG00000272715.1,0.375457599976079
ENSG00000134247.10,300.40111411383
ENSG00000252510.1,0
ENSG00000134256.12,2.05541211851344
ENSG00000236137.1,0.439611208122596
ENSG00000116830.12,156.995291989377
ENSG00000215930.1,0
ENSG00000134253.10,20.6490609056717
ENSG00000228453.1,0
ENSG00000134258.17,0.280603588115947
ENSG00000277141.1,0
ENSG00000235202.2,0
ENSG00000271427.1,0.860664264888532
ENSG00000198162.12,628.448575485865
ENSG00000279513.1,2.64631650565058
ENSG00000226755.2,0
ENSG00000236866.5,0
ENSG00000183508.5,5.63337084729335
ENSG00000213262.3,0.0940100767390358
ENSG00000212266.1,0
ENSG00000270719.1,0
ENSG00000228217.1,1.93615888866717
ENSG00000196505.11,226.41997984211
ENSG00000065183.16,226.97395959361
ENSG00000155761.14,4.63818394902338
ENSG00000287980.1,0
ENSG00000222209.1,0
ENSG00000226126.2,1.96950776713157
ENSG00000229911.2,0
ENSG00000092607.15,104.907739530643
ENSG00000226172.2,0
ENSG00000239216.1,0
ENSG00000116874.11,63.8447999809726
ENSG00000224238.2,2.91100213049339
ENSG00000223575.2,1.61721600925946
ENSG00000236804.1,3.63936261897811
ENSG00000231365.6,47.3091944821826
ENSG00000227056.2,0.42581250540974
ENSG00000227712.2,0.841810764347841
ENSG00000232650.6,0.841810764347841
ENSG00000194297.2,0.280603588115947
ENSG00000116882.14,0
ENSG00000230921.1,0
ENSG00000203859.10,0
ENSG00000232780.2,0
ENSG00000203858.3,0
ENSG00000235595.1,0.140301794057973
ENSG00000187481.2,0
ENSG00000229570.2,0
ENSG00000203857.10,0
ENSG00000226443.3,0
ENSG00000249798.1,0.676634138232569
ENSG00000239873.2,0
ENSG00000203855.7,0.140301794057973
ENSG00000240244.3,0.445577302493823
ENSG00000260941.1,1.9184430911354
ENSG00000198857.3,1.96546522988913
ENSG00000143067.5,111.609883437381
ENSG00000092621.12,832.375805291263
ENSG00000134240.11,0.961357732904833
ENSG00000134193.15,0
ENSG00000215864.6,0.10490433072304
ENSG00000227205.4,0
ENSG00000226446.1,0
ENSG00000134249.7,0
ENSG00000134250.20,2837.17424344623
ENSG00000273406.1,0
ENSG00000207149.1,0
ENSG00000265808.4,839.39680387915
ENSG00000274642.1,1.68914582198778
ENSG00000277313.1,0
ENSG00000223804.5,6.60741605225948
ENSG00000273727.1,0.140301794057973
ENSG00000270231.4,56.709841682152
ENSG00000270392.2,6.98178689404535
ENSG00000275131.3,75.2857585083827
ENSG00000273694.1,0.299309414064623
ENSG00000275933.1,0
ENSG00000286106.1,2.82477670002459
ENSG00000273136.7,56.1310701315295
ENSG00000287979.1,3.87836803052337
ENSG00000275538.1,0
ENSG00000263353.3,1.45627887603846
ENSG00000281741.2,0
ENSG00000226067.7,13.3255726920336
ENSG00000277610.1,0.982112558405814
ENSG00000285215.2,0.285510711351767
ENSG00000275585.2,0.280603588115947
ENSG00000273516.1,0
ENSG00000275296.1,0
ENSG00000198019.13,0.235155805918106
ENSG00000234998.1,0.212392031088006
ENSG00000233029.3,0
ENSG00000223345.3,1.57623514708061
ENSG00000227193.2,0.129276208332975
ENSG00000213244.3,0.10490433072304
ENSG00000268993.1,0
ENSG00000188610.12,13.0060745602082
ENSG00000171943.12,79.9720258816168
ENSG00000275129.1,0.140301794057973
ENSG00000230806.1,0.320064239565604
ENSG00000227082.3,2.47012810311044
ENSG00000228826.3,0.140301794057973
ENSG00000233432.2,0.478618863174258
ENSG00000272583.1,0.140301794057973
ENSG00000231752.6,15.6139803060689
ENSG00000224857.1,0.0503549054336612
ENSG00000276118.1,0
ENSG00000277095.1,0
ENSG00000277702.1,3.47938596706881
ENSG00000252830.2,0
ENSG00000264145.2,0
ENSG00000274927.1,0.259848762614966
ENSG00000242943.1,0
ENSG00000223495.2,0
ENSG00000235887.2,0
ENSG00000203825.4,0.400150556672939
ENSG00000179571.10,0
ENSG00000226028.2,0
ENSG00000202167.1,0
ENSG00000207349.1,0
ENSG00000252826.1,0
ENSG00000206737.1,0
ENSG00000232721.2,0.561207176231894
ENSG00000223779.6,0
ENSG00000242352.2,1.1945942498527
ENSG00000270962.1,0
ENSG00000263590.2,0
ENSG00000252105.1,0
ENSG00000233430.3,0.280603588115947
ENSG00000237503.2,0
ENSG00000265531.3,0
ENSG00000234571.2,0.0503549054336612
ENSG00000273213.3,8.50618276077452
ENSG00000230186.3,0
ENSG00000268074.1,0
ENSG00000263513.5,3.36863666986425
ENSG00000270872.2,6.88830649416465
ENSG00000276674.1,0
ENSG00000275075.1,0
ENSG00000275767.1,0
ENSG00000232527.8,19.8570265228398
ENSG00000276442.1,0
ENSG00000175658.4,0
ENSG00000276756.4,0
ENSG00000271567.1,0
ENSG00000271439.1,0
ENSG00000207205.1,0.194851219347352
ENSG00000237343.1,0
ENSG00000233586.1,0.0545494252893789
ENSG00000266338.6,125.947904237354
ENSG00000227212.3,0.97088406094342
ENSG00000229002.1,0
ENSG00000275291.1,0
ENSG00000278099.1,0
ENSG00000277918.1,0.0545494252893789
ENSG00000279782.2,0
ENSG00000277199.1,0
ENSG00000224363.2,0.375457599976079
ENSG00000278273.1,0.164973714377876
ENSG00000222854.1,0
ENSG00000273825.1,0
ENSG00000287607.1,0
ENSG00000196369.11,34.7864442952543
ENSG00000271644.1,1.19239353226662
ENSG00000215784.6,6.55355655145616
ENSG00000283752.1,0
ENSG00000272419.6,4.03729427451974
ENSG00000277678.1,0.495004568533072
ENSG00000281571.2,1.06201072533056
ENSG00000223612.3,4.17052339960498
ENSG00000256374.2,0
ENSG00000271291.1,0
ENSG00000207501.1,0
ENSG00000276216.1,0.941509510421307
ENSG00000236140.1,0
ENSG00000162825.16,25.0238612992538
ENSG00000234367.1,1.16648831939873
ENSG00000270384.1,0.235155805918106
ENSG00000286620.1,0.338317069116284
ENSG00000270722.1,0
ENSG00000287374.1,0
ENSG00000278182.1,0
ENSG00000275064.1,0
ENSG00000272150.5,6.17063339256184
ENSG00000117262.19,46.2391635715724
ENSG00000174827.13,4.02213987429102
ENSG00000117281.16,5.54092956461462
ENSG00000265491.5,422.892005164488
ENSG00000186141.9,229.401346109524
ENSG00000186364.12,11.3000534616949
ENSG00000131788.16,264.3521178021
ENSG00000278549.1,0
ENSG00000198483.13,27.6318951261955
ENSG00000143127.13,135.494679192682
ENSG00000244619.2,0
ENSG00000131779.11,138.822907149126
ENSG00000265241.6,356.071858795681
ENSG00000211451.12,1.6417980496852
ENSG00000234222.6,2.73615526577715
ENSG00000280778.1,0
ENSG00000271601.4,324.820010066528
ENSG00000272031.3,27.8574017309761
ENSG00000278431.1,0
ENSG00000121851.13,50.4754995476667
ENSG00000265972.6,1220.9105078807
ENSG00000168509.20,0.615756601521273
ENSG00000287190.1,0.439611208122596
ENSG00000201558.1,0
ENSG00000233396.8,13.2290334679993
ENSG00000271425.9,36.292222909528
ENSG00000264343.6,20.9575285962647
ENSG00000276509.1,0
ENSG00000201789.1,0
ENSG00000271121.2,0
ENSG00000277406.2,7.68800570930894
ENSG00000270339.3,0
ENSG00000273768.1,0.0394606514496569
ENSG00000287978.1,1.61908016028562
ENSG00000274428.1,0.140301794057973
ENSG00000277655.1,0
ENSG00000276975.3,13.7988800838595
ENSG00000274408.1,0
ENSG00000274450.1,0
ENSG00000268043.7,55.28196871215
ENSG00000244371.2,1.23857331719547
ENSG00000234225.2,0
ENSG00000227242.4,0.215328619811537
ENSG00000225603.3,1.01308408315699
ENSG00000201142.1,0
ENSG00000230832.3,4.52838624050036
ENSG00000286172.1,0.0545494252893789
ENSG00000283342.1,0.194851219347352
ENSG00000131791.8,355.251503529561
ENSG00000180867.11,68.9180662690406
ENSG00000237188.5,0.338317069116284
ENSG00000131781.13,13.427675621541
ENSG00000226015.2,12.0298277818694
ENSG00000236806.1,0
ENSG00000131778.19,3.10668777850746
ENSG00000278811.4,5.30246090687025
ENSG00000213226.4,0.705405028731831
ENSG00000226653.3,0
ENSG00000207209.1,0
ENSG00000272443.1,0
ENSG00000272480.1,0
ENSG00000116128.11,170.946230102407
ENSG00000162836.12,51.4266002845881
ENSG00000277762.1,0
ENSG00000227139.1,0
ENSG00000265107.3,4.38265245558988
ENSG00000274415.1,0
ENSG00000234190.1,0
ENSG00000223728.3,0
ENSG00000121634.5,0
ENSG00000188092.15,28.8388417157747
ENSG00000215859.9,2.33875562310066
ENSG00000273059.1,0
ENSG00000274372.5,0.515759394034053
ENSG00000206791.1,0
ENSG00000206585.1,0
ENSG00000229828.2,0.274072564956634
ENSG00000263956.6,45.1350819082305
ENSG00000225080.1,0.400129520295982
ENSG00000198658.4,0.303818738185116
ENSG00000232265.8,0
ENSG00000227733.10,2.67123088380215
ENSG00000238765.1,0
ENSG00000224335.2,0.140301794057973
ENSG00000227700.1,0.0503549054336612
ENSG00000199879.1,0.259848762614966
ENSG00000234283.1,0.338317069116284
ENSG00000228626.1,1.83421291414432
ENSG00000274020.4,15.8643164367351
ENSG00000238107.1,0.0503549054336612
ENSG00000224481.3,0
ENSG00000235988.1,0
ENSG00000252744.1,0
ENSG00000283676.1,0
ENSG00000202408.2,0
ENSG00000272824.1,0.159453756012419
ENSG00000207340.1,0.0545494252893789
ENSG00000252135.1,0
ENSG00000278596.1,0
ENSG00000238825.1,0
ENSG00000231551.8,10.5546483387628
ENSG00000201183.1,0.42090538217392
ENSG00000225871.2,3.27813773344375
ENSG00000285062.1,0
ENSG00000280649.2,0.728655976732765
ENSG00000236334.2,1.22510255396176
ENSG00000274210.1,0.375457599976079
ENSG00000270629.6,53.6624957760622
ENSG00000286019.1,0
ENSG00000252515.2,0
ENSG00000177144.7,0
ENSG00000275140.1,1.49915571956749
ENSG00000271546.1,0
ENSG00000178104.19,802.509128860656
ENSG00000252656.1,0
ENSG00000222788.1,1.76980453849689
ENSG00000254913.1,0
ENSG00000255148.2,1.43148746938061
ENSG00000254539.1,0.215328619811537
ENSG00000269713.7,93.2583624675505
ENSG00000274019.1,0
ENSG00000201699.1,0
ENSG00000274265.5,45.8034700323714
ENSG00000215861.6,43.255049170258
ENSG00000272755.1,0.129276208332975
ENSG00000273591.1,0
ENSG00000274423.1,6.52283593885063
ENSG00000286219.1,12.9700582858504
ENSG00000286185.1,0
ENSG00000271383.7,0.438446193914575
ENSG00000263464.2,5.49494941899076
ENSG00000277147.6,5.47460105892029
ENSG00000284964.1,0
ENSG00000275557.1,1.09753952040649
ENSG00000206828.1,0.41407431630464
ENSG00000284842.1,0
ENSG00000234232.7,1.40301794057973
ENSG00000275229.1,0
ENSG00000226500.2,0
ENSG00000150337.13,0.392866494405663
ENSG00000203814.6,13.302092370577
ENSG00000233030.2,0.443221399839324
ENSG00000183598.3,0.450505462106601
ENSG00000270882.2,1.51109314754325
ENSG00000203811.1,0
ENSG00000203812.2,1.27158171722203
ENSG00000220323.4,5.66465404974211
ENSG00000261716.2,31.4563460270725
ENSG00000272196.2,1.0437844868706
ENSG00000203852.3,0
ENSG00000270276.2,0
ENSG00000264207.1,0
ENSG00000184678.10,62.8729337595048
ENSG00000184260.5,28.3987056176438
ENSG00000184270.5,11.0987349663486
ENSG00000178096.9,29.0992280393733
ENSG00000159164.10,188.604995852771
ENSG00000143368.10,259.205401772422
ENSG00000014914.21,70.184465844191
ENSG00000264522.6,262.226215396274
ENSG00000285184.3,11.9295055218837
ENSG00000223945.2,0.313533216406291
ENSG00000136631.15,265.821919108998
ENSG00000023902.14,306.585867511628
ENSG00000285554.1,0
ENSG00000266187.2,0
ENSG00000143401.15,737.352197448216
ENSG00000222222.1,0
ENSG00000276110.1,0.305275508435849
ENSG00000118298.12,28.5518992418441
ENSG00000117362.13,255.062033240682
ENSG00000118292.9,82.9939284065515
ENSG00000159208.16,64.7171288151035
ENSG00000266472.5,448.568373003542
ENSG00000117360.13,261.549323784004
ENSG00000163125.15,408.300829207994
ENSG00000143374.17,87.6152397018432
ENSG00000283933.1,0
ENSG00000143369.15,498.144434805669
ENSG00000228126.1,1.45602321847832
ENSG00000237781.3,0.910908874958157
ENSG00000143382.14,75.005389394638
ENSG00000264553.1,0.140301794057973
ENSG00000203804.4,10.9004288412845
ENSG00000277452.1,4.80315567620754
ENSG00000274963.1,2.35002605425296
ENSG00000143384.13,1344.51097865637
ENSG00000253047.1,0.476167410843402
ENSG00000143420.18,632.571514299182
ENSG00000276103.1,0.164973714377876
ENSG00000143457.11,217.00948623321
ENSG00000143452.16,0.235155805918106
ENSG00000206931.1,0
ENSG00000163131.11,57.0926644792899
ENSG00000236713.1,0
ENSG00000143387.13,868.859875365669
ENSG00000224690.2,0.553645688927821
ENSG00000143437.21,377.289530202875
ENSG00000200175.1,1.09317040026432
ENSG00000224800.1,0.0789213028993138
ENSG00000283324.1,0
ENSG00000229357.1,0.305275508435849
ENSG00000143379.12,99.659736754885
ENSG00000143418.19,407.53670473775
ENSG00000259357.2,0
ENSG00000231073.1,0.568434420057576
ENSG00000143412.10,7.10949613592391
ENSG00000143409.15,70.4875859599812
ENSG00000143363.17,97.6992029979038
ENSG00000200759.1,0
ENSG00000163141.20,2.48879293175677
ENSG00000143443.10,17.983528870815
ENSG00000197622.13,376.910366758264
ENSG00000213190.3,325.335542130116
ENSG00000143458.12,117.583640474441
ENSG00000233717.1,0
ENSG00000261168.1,0.712309271760856
ENSG00000143434.15,22.7556773384812
ENSG00000163154.6,1.23902631359346
ENSG00000163156.11,153.496753828341
ENSG00000163155.12,39.3886290755464
ENSG00000163157.15,0
ENSG00000163159.12,137.199795717852
ENSG00000143398.20,676.53257676137
ENSG00000159352.15,531.369121538386
ENSG00000232671.6,0.967308030132402
ENSG00000143373.18,111.005075495409
ENSG00000143393.16,292.63970039927
ENSG00000265753.2,0.100709810867322
ENSG00000273481.1,0.0503549054336612
ENSG00000143390.17,96.1094778385845
ENSG00000224645.1,0
ENSG00000237976.1,1.1054016359906
