gene,test_statistic,adj_pvalue
ENSG00000228409.6,5.51207795326207,1.57357982223536e-07
ENSG00000206634.1,-1.36354389749238,0.234702463838554
ENSG00000206785.1,-0.632006579431528,NA
ENSG00000275833.1,0.981589600259747,0.401533342232937
ENSG00000224316.1,-0.166191103012614,0.894445399355354
ENSG00000200670.1,-0.932281326483569,NA
ENSG00000236529.2,-2.45585726145578,0.0264114029170026
ENSG00000201560.1,NA,NA
ENSG00000196715.7,-2.82130934183748,0.00991909290668108
ENSG00000169919.17,7.54564794289007,3.61132833829451e-13
ENSG00000224365.1,NA,NA
ENSG00000229886.1,1.08629421540645,0.3499819003482
ENSG00000205596.4,-1.16807627238583,NA
ENSG00000126522.17,3.40511878330453,0.00161069095263059
ENSG00000249319.2,NA,NA
ENSG00000241258.7,1.27435336674933,0.269106540919075
ENSG00000234185.2,8.16797923262708,3.02001343036045e-15
ENSG00000169902.15,-14.8362427245711,5.36125283323558e-48
ENSG00000252126.2,-0.0276258689878339,NA
ENSG00000179406.8,5.99899245671962,1.01513126970091e-08
ENSG00000251451.1,-1.18228491862735,0.306274465446468
ENSG00000231234.2,NA,NA
ENSG00000230189.7,0.432523981327612,0.723789904452728
ENSG00000236928.3,1.79814547975621,0.112420074362833
ENSG00000279785.1,2.46888516332673,0.0255457632330136
ENSG00000244510.2,-1.36667435887705,NA
ENSG00000244657.1,-0.0878213075228306,NA
ENSG00000237310.2,5.27771308984622,5.42041522211768e-07
ENSG00000179342.4,-0.682457822969556,NA
ENSG00000234500.1,0.696011402459513,0.559731993643013
ENSG00000229180.7,0.977189911404826,0.40388706367122
ENSG00000275400.1,NA,NA
ENSG00000232491.1,1.52189479718948,0.182854054829191
ENSG00000177418.2,-0.773149655115167,NA
ENSG00000225573.4,-0.68056284312744,0.569035077466212
ENSG00000243335.9,-9.60457417355113,1.08795896304124e-20
ENSG00000284461.2,3.26104969732371,0.00260052352557006
ENSG00000226824.7,-0.778549060364216,0.511089601214173
ENSG00000154710.17,-1.75143898722509,0.122497656971262
ENSG00000272831.1,0.174329279860937,0.889369632428369
ENSG00000271064.1,-5.40406022964578,2.79643079507781e-07
ENSG00000230583.7,3.11118889623282,0.00417914829276521
ENSG00000232546.1,2.17410697203811,0.0516221268849454
ENSG00000230295.1,-1.35859654686427,0.236450907185724
ENSG00000212568.1,1.25115356605969,0.278495650517261
ENSG00000273142.1,4.10812802005471,0.000117464330618504
ENSG00000179131.7,-1.23978928383742,0.282965381974475
ENSG00000274135.1,3.07800376399545,0.0046311133592405
ENSG00000106609.16,-3.76289376626714,0.000450809189777339
ENSG00000275878.1,NA,NA
ENSG00000126524.10,-9.5888853544705,1.26235436281553e-20
ENSG00000198874.13,8.28889749620862,1.13959341340118e-15
ENSG00000233383.1,NA,NA
ENSG00000266525.1,NA,NA
ENSG00000230358.4,4.72209948323888,8.17091432369442e-06
ENSG00000067601.8,6.02354588172539,8.79641852446946e-09
ENSG00000201565.1,0.764215700148445,NA
ENSG00000106610.15,3.41945677345657,0.00153400250399108
ENSG00000228019.1,-1.82945823920019,0.10578589500723
ENSG00000273448.1,6.23481189705499,2.47583579722892e-09
ENSG00000226392.1,NA,NA
ENSG00000237466.1,NA,NA
ENSG00000233423.1,NA,NA
ENSG00000223948.1,NA,NA
ENSG00000225209.2,NA,NA
ENSG00000236531.2,NA,NA
ENSG00000232975.1,NA,NA
ENSG00000226829.2,-1.0504473395937,NA
ENSG00000237754.1,NA,NA
ENSG00000225959.1,NA,NA
ENSG00000228429.1,NA,NA
ENSG00000222428.1,NA,NA
ENSG00000233689.2,NA,NA
ENSG00000200189.1,NA,NA
ENSG00000286466.1,NA,NA
ENSG00000225718.2,NA,NA
ENSG00000236839.1,NA,NA
ENSG00000230654.1,NA,NA
ENSG00000229031.1,-0.773149655115167,NA
ENSG00000252423.1,NA,NA
ENSG00000200857.1,NA,NA
ENSG00000234215.3,6.00269104290334,9.93771523033056e-09
ENSG00000158321.18,-6.02661227359622,8.63916321712815e-09
ENSG00000236978.1,NA,NA
ENSG00000185274.12,-1.66149823058747,NA
ENSG00000265878.2,NA,NA
ENSG00000283278.1,NA,NA
ENSG00000199940.1,-1.23460092645125,NA
ENSG00000183166.11,3.86733229953208,0.000304359574087146
ENSG00000201014.1,-0.560564752832661,NA
ENSG00000235581.1,0.0648882162867842,NA
ENSG00000228769.1,2.73136974999143,0.012769151218898
ENSG00000277149.5,6.66394314261325,1.66025617466574e-10
ENSG00000264494.1,NA,NA
ENSG00000270694.1,-1.23460092645125,NA
ENSG00000270555.1,0.735428654423537,0.536304049562561
ENSG00000266569.2,0.847663492453888,0.472991654842548
ENSG00000225648.5,-3.59469615945592,0.00083358496910104
ENSG00000274656.1,-1.03211230836935,NA
ENSG00000179994.11,-0.141428504298704,0.910396031564774
ENSG00000196313.11,-3.5254812036005,0.00106434848619239
ENSG00000272843.1,6.30825937921487,1.57855445486894e-09
ENSG00000106133.18,3.76010973297212,0.000455593216649924
ENSG00000285886.1,5.18087987911735,8.8923508801551e-07
ENSG00000155428.12,2.29138941972652,0.0393705999258855
ENSG00000174353.17,21.354686750235,1.47327351569416e-98
ENSG00000205584.6,-0.798871927976103,0.499905150473721
ENSG00000276178.1,4.88777751659716,3.75585425855712e-06
ENSG00000229018.5,7.95485171110191,1.62303317081095e-14
ENSG00000201282.1,NA,NA
ENSG00000273520.5,NA,NA
ENSG00000273897.1,NA,NA
ENSG00000273927.1,NA,NA
ENSG00000285702.1,NA,NA
ENSG00000275976.5,NA,NA
ENSG00000286228.1,-0.773149655115167,NA
ENSG00000277125.1,NA,NA
ENSG00000274984.1,NA,NA
ENSG00000262461.6,0.253297951358358,NA
ENSG00000174384.9,5.9860770961299,1.09597237283161e-08
ENSG00000199913.1,NA,NA
ENSG00000274570.4,1.65281906241934,0.146034225584553
ENSG00000233369.7,-4.02069652666399,0.000166940957079904
ENSG00000233523.1,-0.849221522759459,0.472060965859526
ENSG00000182487.12,5.24909633825705,6.27312508001567e-07
ENSG00000214544.7,-0.558251072509544,0.644119102042829
ENSG00000205578.6,-2.0925245385749,0.0618802364964268
ENSG00000130305.17,5.15288711204082,1.02360627715536e-06
ENSG00000146755.11,-0.773149655115167,NA
ENSG00000225005.1,0.202124129928396,NA
ENSG00000077800.13,-0.351962404058165,NA
ENSG00000206709.1,NA,NA
ENSG00000202035.1,-0.556492186836205,NA
ENSG00000188763.5,1.98960244218216,0.0768416659940889
ENSG00000009954.11,3.15694606903902,0.00362893664345966
ENSG00000252713.1,0.0154948624184908,NA
ENSG00000106635.8,1.36690848822712,0.233502759485535
ENSG00000106638.17,-2.15428273624273,0.0539984907869697
ENSG00000009950.16,-1.37419846199288,0.230859455492718
ENSG00000274080.1,-1.75058803857592,0.122699354794605
ENSG00000176428.6,-9.12039487196134,9.26862063303215e-19
ENSG00000176410.8,2.02149203478611,0.0719207895821175
ENSG00000071462.11,7.1787559865706,5.08291454100495e-12
ENSG00000106089.12,-8.18624093855707,2.60933980962961e-15
ENSG00000265724.1,-0.0922848788629562,NA
ENSG00000241709.3,-1.0504473395937,NA
ENSG00000225969.2,-2.13495827931434,0.0564002947971652
ENSG00000106077.18,7.94305235246688,1.77926830885577e-14
ENSG00000165215.6,-0.571588747765846,0.635830574889184
ENSG00000189143.9,-7.93106911847036,1.95045942148155e-14
ENSG00000165171.11,-1.44020046332235,0.208602920916891
ENSG00000175877.4,-1.18898871034757,NA
ENSG00000261467.2,-0.932281326483569,NA
ENSG00000049540.17,-8.21052370472368,2.1474819172052e-15
ENSG00000232415.1,-3.95592595633529,0.000216075076510488
ENSG00000106683.15,-4.25016117028292,6.56363307726474e-05
ENSG00000106682.14,-1.55283074561818,0.173635235395855
ENSG00000207741.1,-1.64886310665502,0.147119778362072
ENSG00000086730.17,25.7023893818815,1.23481013600405e-142
ENSG00000049541.11,7.64372262480625,1.74054141261398e-13
ENSG00000287815.1,2.58630920863139,0.0188741967596538
ENSG00000106665.15,-4.12154738481998,0.000111318793322593
ENSG00000006704.10,-13.2579126974438,1.64737169095812e-38
ENSG00000238391.1,-2.41849895954046,0.0289736144616149
ENSG00000273069.1,-3.17360549102455,0.00344454698271403
ENSG00000279005.1,-0.997376150576849,NA
ENSG00000263001.6,-3.58598681107094,0.000859877498721311
ENSG00000232729.8,-0.0787767032195065,0.950484753846849
ENSG00000262648.1,-1.0504473395937,NA
ENSG00000158517.15,7.2121516621405,4.0176328104015e-12
ENSG00000196275.14,6.18512717921052,3.35480560195071e-09
ENSG00000277072.5,25.4558690924458,6.00095150098057e-140
ENSG00000123965.13,5.69078198996598,5.90328688917892e-08
ENSG00000239069.1,1.78108675121817,0.116132633669967
ENSG00000184616.9,0.298715904175247,0.809825354840645
ENSG00000274070.2,-3.30873956321984,0.0022232615972992
ENSG00000274523.5,-2.22457876628413,0.0460592569989453
ENSG00000277127.1,3.55262168319266,0.00096798629400257
ENSG00000174428.18,3.37509219986274,0.00178221946228643
ENSG00000165178.9,6.95906310499426,2.32930712527301e-11
ENSG00000277053.4,-1.29681433388481,0.260075072012449
ENSG00000276592.1,-0.655238057557147,NA
ENSG00000277675.1,1.94553911894631,0.0841238492135783
ENSG00000263081.1,0.210940008065,0.865614837468571
ENSG00000275121.1,NA,NA
ENSG00000286038.1,-0.527571625712204,NA
ENSG00000276840.1,3.2150617196527,0.00301557095959268
ENSG00000267828.1,NA,NA
ENSG00000286137.1,NA,NA
ENSG00000273598.1,-0.314692236279139,NA
ENSG00000202021.1,NA,NA
ENSG00000286014.1,NA,NA
ENSG00000278416.1,3.32479006270487,0.00210912880953952
ENSG00000199870.1,NA,NA
ENSG00000205583.13,9.12967381256321,8.52064138327017e-19
ENSG00000275930.1,5.66780089361382,6.71170572220516e-08
ENSG00000146722.11,0.807056100902132,0.495335556981797
ENSG00000178809.11,1.16086315779954,0.315613145550491
ENSG00000223705.9,7.35543289202377,1.44288765935999e-12
ENSG00000272391.6,-2.01131178103781,0.0734425069285486
ENSG00000242073.2,NA,NA
ENSG00000170092.14,0.331448226029709,0.788188899118758
ENSG00000127957.18,7.18201289264894,4.97097082220794e-12
ENSG00000200874.1,5.23462361830284,6.75361226224803e-07
ENSG00000127946.17,0.689287303438702,0.563752611961989
ENSG00000279996.1,2.52766848670869,0.0219866535678797
ENSG00000006606.8,-4.73310686403099,7.76491335786134e-06
ENSG00000106178.6,5.52385268021296,1.4766545276575e-07
ENSG00000219039.2,0.526631569482434,NA
ENSG00000005486.17,2.07583418780486,0.0641416117214777
ENSG00000127948.16,-1.36012088389634,0.235944448350032
ENSG00000284334.1,NA,NA
ENSG00000235090.1,2.40326726111479,0.0300770505272789
ENSG00000201643.1,3.29668057348182,0.00231336676117023
ENSG00000189077.11,-0.132869189227189,0.915714761384871
ENSG00000127952.17,3.81677904982444,0.000369131685385269
ENSG00000280388.1,6.20369283634653,2.99523608432014e-09
ENSG00000146701.12,-2.83705785681538,0.00948322588459247
ENSG00000230882.1,-1.68838929824998,0.137323023531776
ENSG00000251798.1,-1.0504473395937,NA
ENSG00000227038.3,0.438909616693269,0.719734714959085
ENSG00000224273.2,-0.814115309962293,NA
ENSG00000213549.3,-0.773149655115167,NA
ENSG00000228829.1,NA,NA
ENSG00000177679.16,0.375606422246023,0.761029853255898
ENSG00000106211.9,-0.0518542744992286,0.967584398933548
ENSG00000170027.7,-6.82776515933356,5.65136990803833e-11
ENSG00000213548.3,-0.655238057557067,NA
ENSG00000146700.9,1.2679434428534,0.2716151936496
ENSG00000188372.15,3.62166604060618,0.000756065884260616
ENSG00000091073.19,0.855715863004281,0.468311886021753
ENSG00000233980.1,-0.338830405754099,NA
ENSG00000250614.1,6.13585021474432,4.50620870584625e-09
ENSG00000243566.6,-1.32583476420775,0.248760709852037
ENSG00000250778.1,-0.773149655115167,NA
ENSG00000238560.1,NA,NA
ENSG00000230305.2,-0.215533354559012,NA
ENSG00000185040.13,0.741197724351518,0.532833982605759
ENSG00000205485.13,3.65363079530294,0.000673669268141665
ENSG00000146707.14,3.84089838011266,0.000336849869094225
ENSG00000214243.3,0.441002729209792,0.718467678945637
ENSG00000285666.1,-0.0698078415751132,NA
ENSG00000231183.4,NA,NA
ENSG00000265479.6,2.53157763429016,0.0217673875948842
ENSG00000283398.1,NA,NA
ENSG00000231087.2,-0.773149655115167,NA
ENSG00000236280.1,NA,NA
ENSG00000225703.1,6.32964277590553,1.38457608563896e-09
ENSG00000186704.9,-0.60678641247569,NA
ENSG00000242435.1,-0.773149655115167,NA
ENSG00000241350.1,NA,NA
ENSG00000201885.1,-0.655238057556981,NA
ENSG00000186645.8,0.327437222598928,0.790866760492256
ENSG00000233448.2,NA,NA
ENSG00000201959.1,-0.655238057557145,NA
ENSG00000259628.1,-1.78342902797288,0.115603465511075
ENSG00000205482.9,4.32343402772861,4.81550692187328e-05
ENSG00000225726.1,1.15279425633854,0.319244508943951
ENSG00000214439.4,3.54425509628937,0.000997289488838613
ENSG00000213542.3,-0.220132197851697,0.860280831803916
ENSG00000135205.15,1.88200540467479,0.0955434811735806
ENSG00000127951.7,6.03642648382914,8.16103870484529e-09
ENSG00000250990.1,0.627513317989012,0.600848088828624
ENSG00000186088.16,5.51167382643789,1.57676839361984e-07
ENSG00000273341.2,-0.329403007249191,NA
ENSG00000237620.1,NA,NA
ENSG00000287519.1,-0.133774279024752,NA
ENSG00000127947.16,-11.5261094078861,2.31229762727675e-29
ENSG00000214293.9,7.64716716885739,1.69757129426434e-13
ENSG00000187257.16,14.5249744416206,4.80261754270062e-46
ENSG00000135211.6,1.76805986373593,0.118788621642873
ENSG00000006576.16,-4.04149959567227,0.000153707567720998
ENSG00000222432.1,2.22708805873676,0.0457973618872773
ENSG00000232756.1,-0.814115309962307,NA
ENSG00000187391.21,-9.22598620867853,3.57978258606888e-19
ENSG00000281008.1,NA,NA
ENSG00000280958.1,NA,NA
ENSG00000231322.5,-1.42091710339421,NA
ENSG00000285892.1,-2.58440232567024,0.0189665829461334
ENSG00000226230.1,NA,NA
ENSG00000251276.1,-2.58038167568352,0.0191612613167139
ENSG00000226978.1,-0.377774433657114,NA
ENSG00000212545.1,NA,NA
ENSG00000229110.1,-3.31298563716705,0.00219322718648859
ENSG00000281120.1,-2.63426885290583,0.0166294491303998
ENSG00000286855.1,-2.64381118313041,0.0162140201157365
ENSG00000212482.1,-1.59254865825462,0.162074121504622
ENSG00000222024.2,-0.551240071833833,0.648489739043763
ENSG00000234456.8,-3.32252891445383,0.00212530659317801
ENSG00000226285.1,-1.0504473395937,NA
ENSG00000200786.1,NA,NA
ENSG00000287488.1,NA,NA
ENSG00000127955.17,-7.09315229546056,9.25420471610815e-12
ENSG00000206818.1,NA,NA
ENSG00000230853.1,NA,NA
ENSG00000244392.3,NA,NA
ENSG00000234223.2,NA,NA
ENSG00000232667.10,-0.232608010247238,NA
ENSG00000240347.3,NA,NA
ENSG00000135218.19,3.46057416819328,0.00133228787886753
ENSG00000223550.1,NA,NA
ENSG00000214415.4,-0.773149655115167,NA
ENSG00000229436.1,0.440320622166069,0.718933806905703
ENSG00000075223.14,-9.25914151576118,2.64537428388786e-19
ENSG00000279326.1,NA,NA
ENSG00000237896.6,2.18640112898587,0.0502371933764464
ENSG00000226671.1,NA,NA
ENSG00000223514.1,NA,NA
ENSG00000224134.1,NA,NA
ENSG00000232968.1,-0.364627200843665,NA
ENSG00000233491.8,-1.42091710339421,0.214215868058127
ENSG00000230196.1,NA,NA
ENSG00000019991.18,5.40996718523012,2.70931341410282e-07
ENSG00000153956.16,-15.0910855038369,1.26605540514115e-49
ENSG00000223770.5,-2.91199739709215,0.00761603794364201
ENSG00000213530.3,-2.16981867886582,0.0521427003778458
ENSG00000228711.1,-0.655238057557066,NA
ENSG00000186472.20,0.761206706489442,0.521114929139713
ENSG00000202281.1,-0.773149655115168,NA
ENSG00000235503.2,NA,NA
ENSG00000170381.14,-4.39544715337647,3.53533340529763e-05
ENSG00000285398.1,NA,NA
ENSG00000230617.1,-1.23460092645125,NA
ENSG00000230244.1,-1.0504473395937,NA
ENSG00000075213.11,-10.8794105693993,2.86691767742357e-26
ENSG00000227982.1,-1.69755049532542,0.134981964702973
ENSG00000235139.2,-2.55339977279425,0.020557371375149
ENSG00000235243.1,NA,NA
ENSG00000232605.2,NA,NA
ENSG00000280325.1,-1.23460092645125,0.283905414979575
ENSG00000232019.1,NA,NA
ENSG00000229251.3,-3.66683506935185,0.000642194570462538
ENSG00000153993.13,-4.28709238505745,5.614163987344e-05
ENSG00000224059.1,-4.93621743843421,2.98000950760749e-06
ENSG00000230614.3,-3.62052677485917,0.000759282643062445
ENSG00000225128.1,NA,NA
ENSG00000227785.1,-0.441127907210788,NA
ENSG00000236610.1,NA,NA
ENSG00000198822.10,-2.49402998784449,0.0239594080301006
ENSG00000231255.1,-0.773149655115167,NA
ENSG00000233073.2,-0.7511775032793,0.527061481961039
ENSG00000164659.15,-2.39886932329063,0.0304044461477961
ENSG00000261462.1,-1.02780149312315,0.37854640813988
ENSG00000224046.2,4.60536535625408,1.39716207965532e-05
ENSG00000135164.18,-1.07935711076948,0.353221811028194
ENSG00000278236.1,-0.932696570613575,0.426850398583722
ENSG00000135185.12,-0.104792308569593,0.933941468825537
ENSG00000200397.1,4.67552764651586,1.01391814154364e-05
ENSG00000182165.18,-1.54578698554381,0.175674097878662
ENSG00000273623.1,NA,NA
ENSG00000276185.1,NA,NA
ENSG00000005469.11,-2.57835792448008,0.0192589387683067
ENSG00000005471.17,2.3968677848355,0.0305536941213418
ENSG00000085563.14,7.11815689682713,7.77883689607153e-12
ENSG00000231956.1,NA,NA
ENSG00000105784.15,2.71975550779083,0.0131821665492054
ENSG00000075303.13,3.33108387836474,0.00206549024712793
ENSG00000006634.8,6.05487952805251,7.30507737516753e-09
ENSG00000008277.14,4.89851004662732,3.56975722370552e-06
ENSG00000075142.13,0.00450389649693225,0.997079732290997
ENSG00000254003.1,1.59727281257141,0.161161940436947
ENSG00000228113.7,2.37999667186251,0.0318307056620468
ENSG00000127954.12,1.25660073014567,0.276227619700567
ENSG00000233420.2,0.243672418761067,NA
ENSG00000225701.1,-0.997376150576849,NA
ENSG00000207094.1,NA,NA
ENSG00000270812.1,-0.355991802083453,NA
ENSG00000235639.1,NA,NA
ENSG00000228928.1,-2.62874307578141,0.0168724653228507
ENSG00000231763.1,NA,NA
ENSG00000237709.1,-4.17647936106409,8.90188748628915e-05
ENSG00000227979.1,NA,NA
ENSG00000182348.7,1.17104922996444,0.311255315057002
ENSG00000164645.3,-0.132520609269373,NA
ENSG00000227863.3,-0.5275718526052,NA
ENSG00000239075.1,NA,NA
ENSG00000227646.7,-1.03211230836935,NA
ENSG00000238358.2,NA,NA
ENSG00000235436.10,1.70684426519567,0.132793476936472
ENSG00000164647.9,-11.5478682445663,1.80482368740909e-29
ENSG00000157214.14,-13.5052212537512,6.32794721757515e-40
ENSG00000105792.19,-6.50968677154775,4.47709587476212e-10
ENSG00000207488.1,NA,NA
ENSG00000234459.1,-1.92853138495888,0.0870451980591048
ENSG00000225498.1,NA,NA
ENSG00000283267.1,-1.56854172244218,NA
ENSG00000105793.15,2.03104289696637,0.0705238091285349
ENSG00000280440.1,0.158301415948925,NA
ENSG00000157224.16,-14.9384097207488,1.20286464411155e-48
ENSG00000273299.1,NA,NA
ENSG00000058091.17,-5.4985251886016,1.69365179569743e-07
ENSG00000251154.1,NA,NA
ENSG00000223969.6,-1.89808931677588,0.0925443133541607
ENSG00000223584.1,4.61390008068088,1.34404942327093e-05
ENSG00000286411.1,0.411917676238978,0.737097859273988
ENSG00000226254.1,0.43503964683742,0.722140062694545
ENSG00000157240.4,-10.2247945803767,2.58934184396924e-23
ENSG00000243144.7,-1.02387327219184,0.380430509863903
ENSG00000225843.1,NA,NA
ENSG00000235450.1,0.316215279906604,NA
ENSG00000223665.1,-0.260274939279922,NA
ENSG00000127989.14,-0.546814627545809,0.651154960283508
ENSG00000287672.1,-3.09109475889117,0.00444688815751545
ENSG00000127914.16,5.7809274906124,3.56472851349368e-08
ENSG00000001630.17,0.360977933283717,0.769968711921955
ENSG00000285772.1,NA,NA
ENSG00000285953.1,NA,NA
ENSG00000188693.8,1.02854017484629,0.378229502766925
ENSG00000240720.8,0.838035914747777,0.478380493665282
ENSG00000001631.15,5.00816913671822,2.09628076106632e-06
ENSG00000243107.1,-3.22269989142586,0.00294354976549963
ENSG00000200769.1,-1.97221540734104,0.079701096478571
ENSG00000221520.1,-1.56929249419552,0.168719884437039
ENSG00000001629.10,-11.1268980145066,1.96339758072107e-27
ENSG00000230927.3,-1.15319803828183,0.319069686584571
ENSG00000270453.1,NA,NA
ENSG00000157259.8,6.4983750558967,4.81638784280899e-10
ENSG00000244055.2,1.90535816040094,0.0911491110455787
ENSG00000242950.7,-2.14561723815815,0.055063841437458
ENSG00000127980.16,2.41161765363465,0.0294723907707966
ENSG00000127993.16,3.3756947493077,0.00177871679092774
ENSG00000278819.1,2.19407879952374,0.0493850005606838
ENSG00000234545.8,9.05139161076628,1.71149156335238e-18
ENSG00000105810.9,5.25912168706469,5.96087742373396e-07
ENSG00000287932.1,-0.169041307859164,0.892697077550926
ENSG00000286742.1,2.04254823838679,0.0688418434381346
ENSG00000206763.1,8.61212613514792,7.70358233893389e-17
ENSG00000237819.5,11.9965412604866,1.00241682982732e-31
ENSG00000266794.2,-0.436849930693203,NA
ENSG00000205413.8,-0.798595277323012,0.500057998096006
ENSG00000177409.12,-2.44301475185819,0.0272539060476982
ENSG00000188175.10,0.0925349783038365,NA
ENSG00000004766.17,-3.58929714128891,0.000849767380150618
ENSG00000004948.15,-2.01026852661293,0.0735635078167682
ENSG00000208014.1,NA,NA
ENSG00000207656.1,NA,NA
ENSG00000127928.13,-1.23460092645125,0.283905414979575
ENSG00000237729.2,-7.05448862141527,1.20957480683623e-11
ENSG00000265423.1,-1.23460092645125,NA
ENSG00000225898.1,0,NA
ENSG00000213483.4,-1.42091710339421,NA
ENSG00000105825.14,-11.0011117580856,7.73878116439789e-27
ENSG00000234695.1,-1.42091710339421,0.214215868058127
ENSG00000278388.1,NA,NA
ENSG00000127920.6,-1.01982286644839,0.3823479742308
ENSG00000278959.1,0.517152407259828,0.670541773801382
ENSG00000105829.13,-1.50157167571202,0.188489215933372
ENSG00000236861.6,2.13182114313285,0.0567889130709553
ENSG00000236453.5,-7.45851630739011,6.84121404882217e-13
ENSG00000236938.1,-1.0504473395937,NA
ENSG00000285090.1,-9.1750910809244,5.65144661492264e-19
ENSG00000285964.1,-3.72427623486562,0.000520298078024414
ENSG00000164692.17,-15.5195496164953,1.97512383751761e-52
ENSG00000222870.1,NA,NA
ENSG00000127995.17,4.50117566625734,2.22770818008427e-05
ENSG00000127990.19,-15.2042658576104,2.34147777420765e-50
ENSG00000242265.5,-10.21972299015,2.72140760774601e-23
ENSG00000232385.2,-4.34358064422498,4.42014244601648e-05
ENSG00000239030.1,-1.0504473395937,NA
ENSG00000214342.2,NA,NA
ENSG00000230682.1,-1.0504473395937,NA
ENSG00000222220.1,NA,NA
ENSG00000219807.2,NA,NA
ENSG00000158528.12,4.323036535764,4.8228024848222e-05
ENSG00000271159.1,NA,NA
ENSG00000231153.1,-0.224707980395879,NA
ENSG00000236197.4,2.38941542033391,0.031111846117195
ENSG00000201607.1,0.47198610447651,0.698772931553267
ENSG00000005421.9,-0.91591195555351,0.435702579890735
ENSG00000237160.2,NA,NA
ENSG00000228751.1,NA,NA
ENSG00000105852.11,-0.705074911587392,0.554278361133411
ENSG00000105854.13,-3.69093744245634,0.000588114748976314
ENSG00000273138.1,-1.06530863820748,0.360164299259883
ENSG00000233942.1,NA,NA
ENSG00000005981.13,-0.0797551958538782,NA
ENSG00000279525.1,NA,NA
ENSG00000231170.7,2.14490739928859,0.0551412929265053
ENSG00000004799.8,2.33108804321531,0.0357898132142775
ENSG00000158560.14,-6.22240276477867,2.67448360411275e-09
ENSG00000279067.1,-0.547155195560107,NA
ENSG00000004864.13,0.938473575625083,0.4237535983957
ENSG00000208025.1,-1.0504473395937,NA
ENSG00000237551.1,-1.77764088251495,0.116828460152334
ENSG00000275834.1,-0.515566022649415,0.671531375931107
ENSG00000207045.1,NA,NA
ENSG00000207115.1,NA,NA
ENSG00000252872.1,NA,NA
ENSG00000127922.9,7.01251518359799,1.61563849916579e-11
ENSG00000227284.2,NA,NA
ENSG00000244318.3,NA,NA
ENSG00000231764.10,-7.69209143297311,1.21446853190484e-13
ENSG00000274409.1,NA,NA
ENSG00000277124.1,NA,NA
ENSG00000006377.11,-8.41389426141817,4.069740707642e-16
ENSG00000274709.1,NA,NA
ENSG00000105880.7,-8.98851874459024,2.96219168092357e-18
ENSG00000196636.7,7.54573460868569,3.60981647944796e-13
ENSG00000224551.1,-0.65953305503841,NA
ENSG00000224475.1,NA,NA
ENSG00000226046.1,NA,NA
ENSG00000199475.1,NA,NA
ENSG00000006128.12,-0.430350979646264,0.725193565446373
ENSG00000070669.17,-0.383919880100167,0.755461481331122
ENSG00000284707.2,4.96309220384374,2.61610970696461e-06
ENSG00000226744.1,-2.58268136035644,0.0190487803056229
ENSG00000231812.1,-0.458441450128276,NA
ENSG00000237818.1,6.81561167673556,6.11473658003681e-11
ENSG00000231859.1,-0.145176009204893,NA
ENSG00000232032.1,-0.568976920231178,NA
ENSG00000284627.1,NA,NA
ENSG00000232097.1,0.667400676861462,NA
ENSG00000238228.1,-2.85896285700702,0.00890654470162673
ENSG00000266318.1,-1.09197663071777,NA
ENSG00000266668.1,-1.0504473395937,NA
ENSG00000183444.10,0.612257138898377,0.610128142679282
ENSG00000285725.1,4.31762649203773,4.93680862174193e-05
ENSG00000243554.1,9.22220901128378,3.700952380968e-19
ENSG00000135175.5,-0.655238057557055,NA
ENSG00000277946.1,NA,NA
ENSG00000164715.6,-12.3577140836344,1.35002534919738e-33
ENSG00000180535.3,-2.232170883782,0.0452722929237519
ENSG00000205356.10,-0.508457161955618,0.675792277809965
ENSG00000164713.10,-9.33212875244425,1.3598459722317e-19
ENSG00000006453.14,-17.1293261421959,1.08621883216687e-63
ENSG00000272950.1,-1.52115978490687,0.183077138043649
ENSG00000214389.2,-2.94338147121182,0.00694830564995567
ENSG00000213455.3,-1.39950290415266,NA
ENSG00000223402.1,NA,NA
ENSG00000106236.4,-0.357683390509559,0.77195042686711
ENSG00000207204.1,NA,NA
ENSG00000166448.14,-8.04770218018365,7.83483467576122e-15
ENSG00000196367.13,-5.12955028202355,1.15054571869605e-06
ENSG00000266019.1,-0.507287747474961,NA
ENSG00000286305.1,0.400819351501826,0.744485066717604
ENSG00000238109.1,-0.393973406794035,0.748933326468894
ENSG00000198742.9,-8.62878536613273,6.68915120277731e-17
ENSG00000284840.1,NA,NA
ENSG00000185467.7,-1.03211230836935,NA
ENSG00000002079.14,0.353792809639607,0.774686921508328
ENSG00000284523.2,2.17459454546637,0.0515712856049834
ENSG00000284292.1,1.32453530951794,0.249189953266215
ENSG00000241685.10,-0.431135596832892,0.724694095868329
ENSG00000130429.15,3.3156419682348,0.00217487815720968
ENSG00000106244.13,-1.34229684014767,0.242622201711279
ENSG00000106245.11,0.186894310529656,0.881058945583538
ENSG00000106246.17,4.08934556115178,0.000126819168157066
ENSG00000248919.7,0.890484008432386,0.449671953421289
ENSG00000160917.15,4.80294941626487,5.60472771162159e-06
ENSG00000228335.1,2.91253922138633,0.00760395504956166
ENSG00000241468.7,6.28417538960868,1.83210844045081e-09
ENSG00000198556.14,3.85690400068177,0.000316721924295481
ENSG00000160908.15,7.81252143270208,4.85825849232127e-14
ENSG00000196652.11,-2.41288957303724,0.0293764386275682
ENSG00000221909.3,-0.201578117025857,0.871481540088891
ENSG00000197343.11,3.71377488041778,0.000540751149516624
ENSG00000272647.3,NA,NA
